"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1802554032281501957","Mon Jun 17 04:09:05 +0000 2024","1","PJ Bupati Cirebon ajak masyarakat untuk sukseskan PILKADA serentak 2024 https://t.co/H11o1YiCnd","1802554032281501957","https://pbs.twimg.com/media/GQP1VurbQAAv6CR.jpg","","in","","0","0","0","https://x.com/AbdulJaya404/status/1802554032281501957","1536371113705754624","AbdulJaya404"
"1336481646699114497","Wed Dec 09 01:23:49 +0000 2020","8379","Pilkada serentak di 270 daerah pada 9 Desember ini menghadapi tantangan sendiri karena digelar di era pandemi. Selain tetap demokratis protokol kesehatan harus dipatuhi demi keselamatan bersama. Selamat memilih. Jangan lalai memakai masker jaga jarak dan rajin cuci tangan. https://t.co/lc1qlqB01u","1336481646699114497","https://pbs.twimg.com/media/Eowi-WrVoAAN6FY.jpg","","in","Jakarta","199","855","574","https://x.com/jokowi/status/1336481646699114497","366987179","jokowi"
"1801850915517043121","Sat Jun 15 05:35:09 +0000 2024","1881","Inilah Kenapa Pak Anies Harus Maju Lagi di Pilkada Jakarta Karena cuma Abah yg Memanusiakan Rakyat Indonesia setelah Abah Tidak Lagi Menjabat Gubernur Fasilitas seperti JPO Kurang Terawat dan inilah Saya Mendukung Abah Anies Maju lagi di pilkada Tapi Bukan Sama Kaesang .. https://t.co/jZMLZNuRJ3","1801850915517043121","https://pbs.twimg.com/ext_tw_video_thumb/1801850849343455233/pu/img/SO6plvf_woG8AhnU.jpg","","in","","10","60","523","https://x.com/Yurissa_Samosir/status/1801850915517043121","1456283686312103939","Yurissa_Samosir"
"1804855003842216273","Sun Jun 23 12:32:20 +0000 2024","3","Suara Kita Kedamaian Kita Setiap suara adalah harapan untuk masa depan yang lebih baik. Ayo wujudkan Pilkada yang aman dan damai. Pilihlah dengan bijak dan tenang. #PilkadaDamai #SuaraDamai https://t.co/5NTb6kIQKw","1804855003842216273","https://pbs.twimg.com/media/GQwiCkTa8AAU8_D.jpg","","in","Central Java, Indonesia","0","2","0","https://x.com/gwynethiraadong/status/1804855003842216273","1124790822","gwynethiraadong"
"1749436157463498978","Mon Jan 22 14:17:37 +0000 2024","33554","Gw mau curhat Sebenarnya selama ini gw adalah orang yg gasuka dengan pak Anies dan itu sampe titik ekstrim Alasannya karena pristiwa pilkada jakarta silam yg sangat membekas di hati gw","1749436157463498978","","","in","Okinawa-shi, Okinawa","1428","632","5972","https://x.com/okinawa90s/status/1749436157463498978","1424504466","okinawa90s"
"1802985987452322201","Tue Jun 18 08:45:31 +0000 2024","5","~ Bimbingan Teknis ~ Pemutaakhiran Data Pemilih/Coklit pada Pilkada serentak 2024 Kecamatan Sayung Kabupaten Demak #ppksayung #kpudemak #kpumelayani #pilkada2024 https://t.co/fGspjBd1aV","1802985987452322201","https://pbs.twimg.com/ext_tw_video_thumb/1802985935820423168/pu/img/8aOG4FSxf8OcpkJe.jpg","","in","","0","0","0","https://x.com/PPKSayung2024/status/1802985987452322201","1791411967447740416","PPKSayung2024"
"1286602931102351360","Fri Jul 24 10:03:37 +0000 2020","3247","Pilkada Kota Medan 2020 Sah.. Koalisi Rakyat (Demokrat-PKS) menghadapi koalisi raksasa pendukung Mantu Pak Presiden Jokowi. https://t.co/KWrrl4tpis","1286602931102351360","https://pbs.twimg.com/media/Edrui_1UEAA3eLc.jpg","","in","","67","249","559","https://x.com/Andiarief__/status/1286602931102351360","3252997136","Andiarief__"
"1804768349823418681","Sun Jun 23 06:48:00 +0000 2024","4","Pilkada 2024 penuh dgn klucuan yg di jadikan pemimpinnya. Indonesia ku oh lucu buat ku maU tertawa Tapi sedih krn bnyk yg berkwalitas anak bangsa 🇮🇩 hny krn g terkenal apalg g knal dgn Pejabat jd deh Tenggelam cita2 mulyanya nya JogetinAja yaa . #temanpeabowosubianto🇨🇭 https://t.co/fvKjQpFKDx","1804768349823418681","https://pbs.twimg.com/ext_tw_video_thumb/1804768301546954753/pu/img/70dMBlp-Ln6jyVri.jpg","","in","","0","0","2","https://x.com/drReUtari08/status/1804768349823418681","1695192728173187072","drReUtari08"
"1802117354081714604","Sat Jun 15 23:13:53 +0000 2024","18","Sukses dan tidaknya pemilihan tdk bisa hanya disandarkan pd penyelenggara saja. Keberhasilan pemilihan dlm hal ini Pilkada jg hrs ditopang oleh seluruh unsur yg ada. Peserta maupun pemilih jg diminta utk bersama #EURO2024 Cipung Ini X Maldini Ka'bah Lamine Yamal Idul Adha https://t.co/5j5bgk2csr","1802117354081714604","https://pbs.twimg.com/media/GQJoLmhasAAxF63.jpg","","in","","2","1","15","https://x.com/Nidyna10/status/1802117354081714604","1710309382293004288","Nidyna10"
"1803280948143989178","Wed Jun 19 04:17:36 +0000 2024","2","Ayo Sukseskan Pilkada DK Jakarta #Pilkada2024 #PilkadaDamai #IndonesiaMaju https://t.co/g2Y55jEXa8","1803280948143989178","https://pbs.twimg.com/media/GQaKSezaIAM24pi.jpg","","in","Grogol Petamburan, Indonesia","1","1","1","https://x.com/Dewilesta7/status/1803280948143989178","965039592675028992","Dewilesta7"
"1802336367382585744","Sun Jun 16 13:44:10 +0000 2024","3","Wujudkan Pilkada Serentak 2024 Yang Aman dan Damai Melalui Diseminasi Media Berkualitas #pilkada2024 https://t.co/oVJj6zS906","1802336367382585744","https://pbs.twimg.com/media/GQMvX8gbMAADvap.jpg","","in","West Sulawesi, Indonesia","0","1","0","https://x.com/anselarsenio_/status/1802336367382585744","1564497392149622784","anselarsenio_"
"1802542972090867947","Mon Jun 17 03:25:08 +0000 2024","2","Bener nih mari laksanakan pilkada 2024 dengan aman dan damai guys https://t.co/C4jBA50eM1","1802542972090867947","https://pbs.twimg.com/media/GQPrR6kbMAAjT5O.jpg","","in","","0","1","1","https://x.com/Damai_indonesja/status/1802542972090867947","1564264282769936385","Damai_indonesja"
"1118541297394929665","Wed Apr 17 15:46:41 +0000 2019","10260","Kenapa di belakang Pak @prabowo byk pejabat PKS? Karena dlm sejarahnya PKSlah yg punya relawan dan saksi paling byk &amp; militan hampir disetiap PEMILU jg PILKADA sehingga data suara dari PKS insya Allah valid. Kawal terus suara rakyat... Jangan kendor! https://t.co/fjKpU4ADDR","1118541297394929665","https://pbs.twimg.com/ext_tw_video_thumb/1118541072857096193/pu/img/GBqJNBr9lNreGQ1f.jpg","","in","Indonesia","198","471","3171","https://x.com/Hilmi28/status/1118541297394929665","65067181","Hilmi28"
"1804964936747303097","Sun Jun 23 19:49:10 +0000 2024","2","Kunci kesuksesan pilkada: konsolidasi dan sinergitas https://t.co/aqW7zX5fEJ","1804964936747303097","https://pbs.twimg.com/media/GQyGCesbkAA8zEV.jpg","","in","East Nusa Tenggara, Indonesia","0","3","0","https://x.com/napuamanda/status/1804964936747303097","1619964424382722051","napuamanda"
"1802873079984746833","Tue Jun 18 01:16:52 +0000 2024","11","Makzulkan Rezim Tirani gak becus kerja !!! Korupsi merajalela pajak naik BBM &amp; listrik naik Sembako naik utang meroket negara terancam dicaplok RRC curang licik dan culas cawe2 Pemilu dan Pilkada. Rakyat lapar semakin banyak rupiah anjlok !!! #NegaraMelaratRakyatSekarat https://t.co/bevHU6UIF3","1802873079984746833","https://pbs.twimg.com/media/GQUXgxCacAATD9_.jpg","","in","","0","3","10","https://x.com/D3w4P3r4ng4545/status/1802873079984746833","1653128066863083520","D3w4P3r4ng4545"
"1802542145137475811","Mon Jun 17 12:35:25 +0000 2024","6","@78Yany @stacitarpeta18 @78Yany jangan cuba2 kaya ngohok ngebacot tanpa data dan fakta di depan Anies Baswedan waktu debat Pilkada langsung di Tampol kemudian #hening https://t.co/MoVC5OKPQc","1802681454637314457","https://pbs.twimg.com/ext_tw_video_thumb/1802681347674116097/pu/img/6xQAkH6FZDWx_eAL.jpg","78Yany","in","","2","0","6","https://x.com/DadangRusdi/status/1802681454637314457","1678002012380872705","DadangRusdi"
"1804878169146798554","Sun Jun 23 14:04:23 +0000 2024","18","Teroris HTI pendukung pedofil Anus baswedan PILPRES : CURANG PERANG PILKADA : CURANG LAWAN Sebaiknya kalian pulang ke Yaman saja Wajah-wajah teroris pki Yaman https://t.co/UXt9HX8U5t","1804878169146798554","https://pbs.twimg.com/ext_tw_video_thumb/1804878076188528640/pu/img/V6XdVTH45IH0ubLp.jpg","","in","","0","8","5","https://x.com/gustavssondhela/status/1804878169146798554","1737685275353247744","gustavssondhela"
"1011560885297426434","Tue Jun 26 10:44:43 +0000 2018","6908","Netralitas TNI Polri dan BIN dalam pemilu dan pilkada bersifat mutlak. Saya telah memberi arahan Kapolri Panglima TNI dan Kepala BIN untuk tetap menjaga netralitas aparat negara di lembaga yang mereka pimpin. Ada yang tidak netral? Mari awasi dan laporkan kepada Bawaslu. https://t.co/5rrJcKuGJY","1011560885297426434","https://pbs.twimg.com/media/DgnJQjQUwAAib1A.jpg","","in","Jakarta","598","725","2112","https://x.com/jokowi/status/1011560885297426434","366987179","jokowi"
"1803815621747974651","Thu Jun 20 15:42:12 +0000 2024","84","bawaslu ingatkan netralitas ASN TNI/Polri dan pejabat di pilkada 2024 #pilkada #bawaslu #tni #polri #aparatursipilnegara https://t.co/yty6qPvnAz","1803815621747974651","https://pbs.twimg.com/media/GQhwvPPawAASvrU.jpg","","in","","0","0","0","https://x.com/DJ_ATALIACHAN/status/1803815621747974651","1510579150779666436","DJ_ATALIACHAN"
"1804424477398487369","Sat Jun 22 08:01:34 +0000 2024","308","Anies PDI-P dan PKS Disebut Perpaduan Powerful pada Pilkada Jakarta https://t.co/H44MMwmJ4A","1804424477398487369","","","in","","2","26","68","https://x.com/abwnewsco/status/1804424477398487369","1185767973111263233","abwnewsco"
"1804078372475322475","Fri Jun 21 09:06:16 +0000 2024","689","Ketua Umum Partai Solidaritas Indonesia (PSI) Kaesang Pangarep menegaskan bahwa dirinya tidak akan berduet dengan Anies Baswedan di Pilkada Jakarta 2024. Kaesang mengatakan bahwa dirinya dengan Anies itu berbeda. Sekadar info saja ya buat teman-teman semua dan saya kira sudah https://t.co/7nE80AcnGf","1804078372475322475","https://pbs.twimg.com/media/GQlfs2jakAIVSk8.jpg","","in","Pulo Gadung, Indonesia","87","1068","80","https://x.com/tvOneNews/status/1804078372475322475","55507370","tvOneNews"
"1804754430669230440","Sun Jun 23 05:52:41 +0000 2024","6","Menurutmu Ridwan Kamil bakal maju di Pilkada tahun ini gak nih? | Narasi Daily #SuaraPenentu #SerentakBerdampak #Pilkada2024 https://t.co/cdqR52FfWk","1804754430669230440","https://pbs.twimg.com/amplify_video_thumb/1804754044558479360/img/uXOukOmH8b17Liq7.jpg","","in","","2","1","1","https://x.com/NarasiNewsroom/status/1804754430669230440","1158355819512991747","NarasiNewsroom"
"1802279077853761976","Sun Jun 16 09:56:31 +0000 2024","106","Di Majalah Tempo minggu ini diulas kalau Pak Lurah lagi strategize - ngejegal Anies untuk ga dpt tiket di pilkada Jakarta untuk make sure 2029 nanti bisa menang lagi. So for pilkada November ini can we all vote for candidate yang dari #AsalBukanPakLurah ? Kalau oposisi di https://t.co/2v7YdpqsEI","1802279077853761976","https://pbs.twimg.com/media/GQL6k6hWsAA79ba.jpg","","in","Berlin, Germany","5","1","24","https://x.com/SumitroYoel/status/1802279077853761976","1214199801576714240","SumitroYoel"
"1804480778924933267","Sat Jun 22 11:45:17 +0000 2024","2","Bersama dalam Bingkai Harmoni Kita semua menginginkan yang terbaik untuk daerah kita. Mari jalani Pilkada ini dengan damai saling menghargai dan tetap menjaga persatuan. ️ #PilkadaDamai #HarmoniBersama https://t.co/95YR6aHd5w","1804480778924933267","https://pbs.twimg.com/media/GQrNsmbawAA3N0D.jpg","","in","Central Java, Indonesia","0","1","1","https://x.com/gwynethiraadong/status/1804480778924933267","1124790822","gwynethiraadong"
"1353250537685180418","Sun Jan 24 07:57:25 +0000 2021","2828","Gimana @aniesbaswedan nanti bisa menang sama bu Risma kalo Pilkada 2022 jadi dilaksanakan ?? Bu Risma model pekerja betulan Anies cuman maen warna2an ma poto2an.. https://t.co/eXSKRPZVOh","1353250537685180418","https://pbs.twimg.com/media/Ese2MJSVEAECyJ7.jpg","","in","Indonesia","63","661","293","https://x.com/Dennysiregar7/status/1353250537685180418","4780649298","Dennysiregar7"
"1802689875722027204","Mon Jun 17 13:08:53 +0000 2024","239","Hei @ajengcute16__ kalau Kau mau Buat Konten di Tiktok Lebih Cerdas sedikit biar gak Kelihatan Tolol !!ingat gak dulu AHY di tahun 2019 Gagal di Pilkada DKI dan Kau Catat ya partai PKB sudah Deklarasi usung Anies di Pilgub begitu juga PDIP dan PKS akan usung Anies di Pilkada 2024 https://t.co/ajo8szNGZR","1802689875722027204","https://pbs.twimg.com/ext_tw_video_thumb/1802689807723945984/pu/img/U-OaRo1xIwcRaOgS.jpg","","in","","8","135","74","https://x.com/Yurissa_Samosir/status/1802689875722027204","1456283686312103939","Yurissa_Samosir"
"1804355376881766507","Sat Jun 22 03:26:59 +0000 2024","502","CAWE-CAWE JOKOWI DI PILKADA JAKARTA.... MANUVER JOKOWI UNTUK MELOLOSKAN ANAK BUNGSUNYA JADI WAKIL GUBERNUR JAKARTA....‼️ #MirisBadaiTsunamiPHK #MirisBadaiTsunamiPHK 🆘🆗 https://t.co/3Jm74dvRH8","1804355376881766507","https://pbs.twimg.com/ext_tw_video_thumb/1804354878233579520/pu/img/HLZtrRWVSNzVS7os.jpg","","in","Tanah Abang, Indonesia","11","41","348","https://x.com/Jatayu_45back/status/1804355376881766507","1355501823864561668","Jatayu_45back"
"1802935608903671965","Tue Jun 18 05:25:20 +0000 2024","12","Kalah pilpres bukan akhir segalanya. Anies Baswedan rupanya tak berniat rehat. Ia sudah siap-siap melaju lagi ke kontestasi politik yang bakal dihelat akhir November 2024 yakni Pilkada Jakarta. Dua parpol menunjukkan niat serius mengusungnya: PKB dan PDIP. Meski PKB berisiko https://t.co/252go1EaUy","1802935608903671965","https://pbs.twimg.com/media/GQVQWbLb0AADmAn.jpg","","in","","0","0","2","https://x.com/kumparan/status/1802935608903671965","759692754985242625","kumparan"
"1804139768554623277","Fri Jun 21 13:10:14 +0000 2024","8","Ada yang tua ada yang muda Bocil idiot dilarang ikut pilkada #BasmiHabisKoruptor #BasmiHabisKoruptor","1804139768554623277","","","in","","0","1","6","https://x.com/pasopati5151/status/1804139768554623277","1622637462958006273","pasopati5151"
"1802109070079627336","Sat Jun 15 22:40:58 +0000 2024","4","Sukseskan pilkada 2024 Bawaslu Kalbar lakukan pemetaan wilayah rawan money politic https://t.co/IwhET6xZZg","1802109070079627336","https://pbs.twimg.com/media/GQJgmTYbwAAiotL.jpg","","in","East Nusa Tenggara, Indonesia","0","5","1","https://x.com/napuamanda/status/1802109070079627336","1619964424382722051","napuamanda"
"1802965966105792882","Tue Jun 18 07:25:58 +0000 2024","5","Penyanyi sekaligus politisi PDI Perjuangan Kris Dayanti sudah yakin untuk maju menjadi calon wali kota Batu Malang Jawa Timur. Pada pemilu legislatif 2024 Mimi KD gagal mengamankan statusnya sebagai petahana anggota DPR RI. Kini dirinya mantap mengikuti kontestasi Pilkada https://t.co/nLx8TOtRZg","1802965966105792882","https://pbs.twimg.com/media/GQVr_NvbkAApCWT.jpg","","in","","2","0","4","https://x.com/catchmeupco/status/1802965966105792882","1162545299614662656","catchmeupco"
"1804470551970529329","Sat Jun 22 11:04:39 +0000 2024","148","Pak Anies Mengahadiri Acara di PRJ Rakyat Jakarta siap memenangkan pertarungan Pilkada DKJ https://t.co/YJBzvUyMtg","1804470551970529329","https://pbs.twimg.com/ext_tw_video_thumb/1804470086771884032/pu/img/fxXRjdcAVa6cFv0V.jpg","","in","","0","0","7","https://x.com/jarnas_dki/status/1804470551970529329","1577113579270307841","jarnas_dki"
"1802536644408676640","Mon Jun 17 03:00:00 +0000 2024","8","Pilkada Jakarta 2024 Demokrat dukung kader jadi Cawagub. #ahy #demokrat #pilkada #cawagub https://t.co/zoQY9T9VH1","1802536644408676640","https://pbs.twimg.com/ext_tw_video_thumb/1802473784064253952/pu/img/SASy20FUBCntz3NZ.jpg","","in","","0","0","1","https://x.com/Demokrat_TV/status/1802536644408676640","284830933","Demokrat_TV"
"1802981896978309191","Tue Jun 18 08:29:16 +0000 2024","4","Wali Kota Medan Bobby Nasution mantap maju sebagai bakal calon gubernur Sumatra Utara di Pilkada 2024. Selain itu Gubernur Sumut 2018-2023 Edy Rahmayadi juga menyatakan siap tarung memperebutkan kursi gubernur Sumut. Baik Bobby dan Edy saling sindir terkait kesiapan mereka https://t.co/i7L5YYK6T8","1802981896978309191","https://pbs.twimg.com/media/GQV6ePvaEAAQcDa.jpg","","in","","2","0","2","https://x.com/catchmeupco/status/1802981896978309191","1162545299614662656","catchmeupco"
"1327851819414949889","Sun Nov 15 05:51:58 +0000 2020","6965","Pedagang pasar diuber-uber bahkan tidak boleh jualan karena dianggap tidak memenuhi protokol Covid-19. Mereka kehilangan mata pencaharian karena Covid-19. Tapi elit politik dibiarkan melanggar protokol saat Pilkada elit agama dibiarkan melanggar hanya karena orang besar... https://t.co/i4fgmhAHZu","1327851819414949889","https://pbs.twimg.com/media/Em16MSaVEAERR_Z.jpg","","in","DKI Jakarta, Indonesia","309","210","3114","https://x.com/Abe_Mukti/status/1327851819414949889","2348697985","Abe_Mukti"
"1804476636902920252","Sat Jun 22 11:28:50 +0000 2024","843","Saat pilpres kemaren orang ini sedang ke mana? https://t.co/XRwLbHqRpr","1804476636902920252","","","in","","8","138","318","https://x.com/HisyamMochtar/status/1804476636902920252","853069924956160000","HisyamMochtar"
"1801962222182388176","Sat Jun 15 12:57:27 +0000 2024","2","Yusuf Rio Wahyu Prayogo atau yang akrab disapa Mas Rio Patenang telah mengantongi rekomendasi dari DPP PKB untuk maju dalam kontestasi Pilkada Kab Situbondo sebagai calon bupati. Surat rekomendasi tersebut diserahkan langsung Ketua Desk Pilkada PKB Gus Halim Iskandar https://t.co/vGJDid7URE","1801962222182388176","https://pbs.twimg.com/media/GQHa-0oacAA6FL5.jpg","","in","Jawa Timur, Indonesia","0","0","2","https://x.com/berpkb/status/1801962222182388176","1531425541462425600","berpkb"
"1802322710196101357","Sun Jun 16 12:49:54 +0000 2024","3","Kemendagri ingatkan PJ Kepala Daerah soal pilkada kalau tak netral bisa dicopot https://t.co/7qiHyhD1Tc","1802322710196101357","https://pbs.twimg.com/media/GQMi8_maQAAMcJ-.jpg","","in","East Nusa Tenggara, Indonesia","0","2","2","https://x.com/napuamanda/status/1802322710196101357","1619964424382722051","napuamanda"
"1803697185126769142","Thu Jun 20 07:51:34 +0000 2024","8","Dukungan untuk Sudaryono di Pilgub Jateng 2024 Masih Mengalir Kini Giliran Garda Satu Dideklarasikan Maju I Pilgub I Jateng I Jawa Tengah I Pilkada Jateng I Dukungan I Jateng1 I Jateng5758 @SudaryonoSudar #Sudaryono #sudaryono #JawaTengah #MasDar #DARihati #cagub #Gubernur https://t.co/7jI9QQG287","1803697185126769142","https://pbs.twimg.com/media/GQgEZeHaIAEFnx8.png","","in","","0","2","7","https://x.com/yossrsro/status/1803697185126769142","886878090768424960","yossrsro"
"1805058437593927924","Mon Jun 24 02:00:42 +0000 2024","2","Adiknya belimbing sayur pohon ceremei lagi main politik identitas. Moga warga Jakarta lbh cerdas mendeteksi topeng dan kepalsuan dari dinasti Mukidi ini. Ini ttg pilkada ayo baku hantam dgn para cebong. Bukan dgn sesama oposisi... Dasar gebleg !!! https://t.co/f6geiYIgI5","1805058437593927924","https://pbs.twimg.com/ext_tw_video_thumb/1805058372154339328/pu/img/4a07eJ3OTvcSK93O.jpg","","in","in ur dream 🥰","0","0","0","https://x.com/EonHadean/status/1805058437593927924","1730574421189173249","EonHadean"
"1804705463235428419","Sun Jun 23 02:38:06 +0000 2024","12","Basuki Tjahaja Purnama alias Ahok siap kembali bertarung di Pilkada Jakarta. Namun menurutnya hal itu sulit dilakukan lantaran PDI-P kekurangan enam kursi DPRD bila hendak mencalonkan gubernur tanpa partai koalisi. | #Ahok #Pilkada2024 #Jakarta https://t.co/ymyqhAq8a9","1804705463235428419","https://pbs.twimg.com/media/GQuZ-Rfa0AAKKou.jpg","","in","Jakarta","4","11","4","https://x.com/kompascom/status/1804705463235428419","23343960","kompascom"
"1804893512070217921","Sun Jun 23 15:05:21 +0000 2024","6","wajar aja sih @PKSejahtera kan pemenang di DKI. Wajar saja kalau ada keinginan memajukan kader sendiri untuk maju di pilkada DKI. Aspirasi dari internal juga menguat begitu dan dikonfirmasi oleh pimpinan partai. https://t.co/hETXigHn1n","1804893512070217921","https://pbs.twimg.com/ext_tw_video_thumb/1804893441182314497/pu/img/TgbwbMLJvya3kJml.jpg","","in","","1","0","2","https://x.com/andywindarto/status/1804893512070217921","135100035","andywindarto"
"1802256906108764363","Sun Jun 16 08:28:25 +0000 2024","4","BANTENG mau usung ABAS di Pilkada JKT ?.. gak banget deh.. amit-amit.. https://t.co/5kH8js1ef8","1802256906108764363","https://pbs.twimg.com/media/GQLm7Zma0AAf1XY.jpg","","in","Overseas","0","0","0","https://x.com/bwinarso99/status/1802256906108764363","1135195284231688194","bwinarso99"
"1804683488303468668","Sun Jun 23 01:10:47 +0000 2024","2","Hai #TemanPemilih Dengan mengusung tema Ngobrol Pilkada Serentak 2024 Bersama Media/Pers se-Kabupaten Kepulauan Talaud di cafe Kenzo Jumat 20 Juni 2024. Lebih Lengkap Kunjungi Link di Bawah ini https://t.co/1ZSIKkpqsq #KPUMelayani #PilkadaSerentak2024 https://t.co/a3b3CeWngM","1804683488303468668","https://pbs.twimg.com/media/GQuGEMxbsAA_jZ3.jpg","","in","Sulawesi Utara, Indonesia","0","0","0","https://x.com/KpuTalaud/status/1804683488303468668","1378925999828652039","KpuTalaud"
"1803260638409748663","Wed Jun 19 02:56:53 +0000 2024","12","Rakyat lapar butuh makan dan butuh kerja Pak stop kegaduhan urusan anakmu2 ikut pilkada fokuslah bagaimana mengurus kebutuhan rakyat agar bisa murah dan sekolah/kuliah bisa dicapai bagi anak2 orang miskin. #RakyatLaparButuhMakan #RakyatLaparButuhMakan https://t.co/zQoQqVwWgU","1803260638409748663","https://pbs.twimg.com/media/GQZ3_fkaIAEzRZM.jpg","","in","","0","0","10","https://x.com/G3m4Rev0lus1_/status/1803260638409748663","1652447194589597696","G3m4Rev0lus1_"
"1802626531262374023","Mon Jun 17 08:57:10 +0000 2024","2","Generasi milenial menjadi faktor penentu hasil Pilkada 2024 mendatang. Oleh karena itu partisipasi anak muda harus lebih aktif alias tidak lagi apatis. #Pilkada2024AmanDamai #SukseskanPilkada2024 #AyoMemilih #PemilihMilenial https://t.co/7o7Ip1YZRs","1802626531262374023","https://pbs.twimg.com/ext_tw_video_thumb/1802626190932672512/pu/img/uUZUi8hh98ugPiBC.jpg","","in","Kota Bukittinggi, Sumatera Bar","1","0","0","https://x.com/Kamarudin7S/status/1802626531262374023","1564483903963836417","Kamarudin7S"
"1802343762485792916","Sun Jun 16 14:13:33 +0000 2024","4","Sukseskan Pilkada serentak 2024 dengan aman dan damai https://t.co/n72diOjB3q","1802343762485792916","https://pbs.twimg.com/media/GQM2GDTbAAEfSwF.jpg","","in","","0","3","0","https://x.com/AnitaSa08874916/status/1802343762485792916","1530112762361155585","AnitaSa08874916"
"1802925045842608433","Tue Jun 18 04:43:22 +0000 2024","36","Pilkada Jakarta 2024 Partai Demokrat Dukung Kader Jadi Cawagub https://t.co/dMmOfbm59Y","1802925045842608433","https://pbs.twimg.com/ext_tw_video_thumb/1802924859548454912/pu/img/HSd1waNmW17LMaHY.jpg","","in","Jakarta Capital Region","2","27","8","https://x.com/PDemokrat/status/1802925045842608433","248199104","PDemokrat"
"1803798546526990534","Thu Jun 20 14:34:21 +0000 2024","3","Ayo bersama sukseskan Pilkada serentak 2024 #pilkada2024 #27November2024 https://t.co/dFJU9kdIG8","1803798546526990534","https://pbs.twimg.com/media/GQhhN99acAAnJYv.jpg","","in","West Sulawesi, Indonesia","0","1","0","https://x.com/anselarsenio_/status/1803798546526990534","1564497392149622784","anselarsenio_"
"1803951448105062713","Fri Jun 21 00:41:55 +0000 2024","2","Mari Wujudkan Pilkada aman dan damai!! https://t.co/S4hkXhZQZ0","1803951448105062713","https://pbs.twimg.com/media/GQjsSEdakAIzWkv.jpg","","in","South Sumatra, Indonesia","0","1","0","https://x.com/gundamzet4/status/1803951448105062713","1529107084188749826","gundamzet4"
"1803784363781591063","Thu Jun 20 13:37:59 +0000 2024","76","Setelah berhasil menangkan Pilpres dengan berbagai cara termasuk menekan kades untuk memberi dukungan penuh. Hal ini berlanjut lagi ke tingkat bawah Pilgub dan Pilkada pun di lakukan dgn cara yg sama yaitu kades digerakkan untuk dukung paslon tertentu. https://t.co/Wci9PkJnNg","1803784363781591063","https://pbs.twimg.com/ext_tw_video_thumb/1803756483567665153/pu/img/eRVqkTCq-q30a3_J.jpg","","in","Jamaica","3","7","43","https://x.com/lolina_321lagi/status/1803784363781591063","1677662458167836673","lolina_321lagi"
"1804064524162810041","Fri Jun 21 08:11:15 +0000 2024","29","Kami Selalu Ada Di Sini Disini Kami Ada Untukmu mas @sudaryonosudar #Sudaryono #sudaryono #JawaTengah #MasDar #DARihati #cagub #Gubernur #jateng #PrabowoGibran Maju I Pilgub I Jateng I Jawa Tengah I Pilkada Jateng I Dukungan Orang Jawatengah mana nih? https://t.co/8HOz4VSSId","1804064524162810041","https://pbs.twimg.com/ext_tw_video_thumb/1804064485336059905/pu/img/Ma-X2doLgdeIlRo1.jpg","","in","Kebumen, Indonesia","1","13","15","https://x.com/bengkeldodo/status/1804064524162810041","576755999","bengkeldodo"
"1751902726231883811","Mon Jan 29 09:38:53 +0000 2024","15995","1. 212 inisiatornya bukan Anies. 2. 212 itu gerakan penuh kedamaian. 3. Inisiator 212 itu ada di kubunya 02 dan 03. 4. Kejadian KM50 itu unlawful killing 5. Anies itu riding politik identitas di pilkada Jakarta 6. Banyak pihak2 yg ketakutan terkena dampak negative","1751902726231883811","","","in","Berlin, Germany","239","365","3606","https://x.com/SumitroYoel/status/1751902726231883811","1214199801576714240","SumitroYoel"
"1803954470243684503","Fri Jun 21 00:53:56 +0000 2024","2","Pj Wali Kota Sukabumi menggelar Bimtek anggota Linmas untuk wujudkan Pilkada aman tertib dan damai https://t.co/INSnSbh3R3","1803954470243684503","https://pbs.twimg.com/media/GQju6qAakAQgs5O.jpg","","in","Moluccas, Indonesia","0","0","0","https://x.com/Yunita_Mahusiwa/status/1803954470243684503","1413614504273797124","Yunita_Mahusiwa"
"1804058489968627771","Fri Jun 21 07:47:16 +0000 2024","2","Hai #TemanPemilih Sukseskan Gerakan Coklit Serentak pada 24 Juni 2024 yang nantinya Petugas Pantarlih Pilkada 2024 yang akan melakukan coklit mulai tanggal 24 Juni sd 24 Juli 2024. https://t.co/TJknIDzApF","1804058489968627771","https://pbs.twimg.com/media/GQlNnHJakAQYVYH.jpg","","in","Kabupaten Demak","0","1","1","https://x.com/kpu_demakkab/status/1804058489968627771","636857454","kpu_demakkab"
"1804846051972767907","Sun Jun 23 11:56:45 +0000 2024","5","PDN 50 jam lebih down. Otak konspirasi gw bilang kok emang disengaja biar aliran orang atau barang gak ketrace. Mau pilkada kan harus refill logistik abis jor-joran pilpres atau mungkin juga ngamanin loot kekuasaan karena mau ganti rezim Gak mungkin dong kominfo setolol itu","1804846051972767907","","","in","","0","0","1","https://x.com/ry00751/status/1804846051972767907","1417826717809270786","ry00751"
